timestamp,model_name,generator_path,preprocessing,noise_type,seq_len,n_samples,mmd,wasserstein_1,ks_statistic,ks_pvalue,js_divergence,acf_rmse_returns,acf_rmse_squared,frechet_distance,dtw_distance,mean_diff,std_ratio,skew_diff,kurtosis_diff,mlp_disc_score,mlp_disc_accuracy,gru_disc_score,gru_disc_accuracy,gru_auc,tstr_mae,trtr_mae,tstr_trtr_ratio,shannon_entropy_diff,lz_complexity_diff,plugin_entropy_diff,dy_lag1,dy_lag5,dy_lag20,acf_identity,acf_squared,acf_absolute,acf_orig_identity,acf_orig_squared,acf_orig_absolute,acf_cont_identity_l2,acf_cont_squared_l2,acf_cont_absolute_l2,acf_cont_identity_mse,acf_cont_squared_mse,acf_cont_absolute_mse,leverage_score,bouchaud_leverage_score,vol_clustering_acf_score,vol_clustering_decay_real,vol_clustering_decay_synth,pdf_rmse,tail_ratio_5pct,tail_ratio_1pct,hill_index_real,hill_index_synth
2026-03-07 08:24:51,WaveNet-GAN_ML_TL,wavenet_generator_ml_tl.keras,minmax,normal,24,100,0.0082205566534226,0.015736801593254,0.1466666666666666,6.360498027609526e-23,0.3091992515002333,0.0990158915519714,0.0913295373320579,0.000160637941546,19.127427785501933,0.0016960501670837,0.7896174788475037,0.0292433574795722,2.245800971984864,0.0749999999999999,0.575,0.0,0.5,0.4950000047683716,0.0566779859364032,0.0638468414545059,0.8877179300527996,0.1812346143627046,0.0141666666666666,0.3598103375019805,,,,0.5786076795269286,0.5652135029178441,0.5786076795269286,,,,,,,,,,0.6235603125487144,0.019044058625911,0.7594276471570075,0.2689260178613207,-0.0270153793210711,0.0079074507761843,0.7000000000000001,1.9375,2.898660464721593,1.809841533686844
2026-03-07 08:27:31,WaveNet-GAN,wavenet_generator.keras,minmax,normal,24,100,0.0269814531677948,0.0213004865559438,0.1658333333333333,3.236512284308364e-29,0.3169259563723234,0.0477447398006916,0.0480156652629375,0.0011622608966951,18.04519604535773,0.0034546256065368,0.431822657585144,0.0635914355516433,5.126523017883301,0.125,0.625,0.0,0.5,0.6499999761581421,0.0572682432830333,0.0579095780849456,0.9889252378773756,0.2218214994667389,0.0179166666666666,0.4322451612724789,,,,0.4902535269215642,0.4830126617105199,0.4902535269215642,,,,,,,,,,0.5114543536168482,0.0216224352017587,0.6869009118012718,0.2689260178613207,-0.1376704895228756,0.005149501054579,1.1583333333333332,1.0,2.898660464721593,3.455358848726331
2026-03-07 08:33:09,WaveNet-GAN_ML,wavenet_generator_ml.keras,minmax,normal,24,100,0.0083413035651443,0.0159006111013392,0.1491666666666666,1.0643516196643334e-23,0.3229932567261829,0.0928671658039093,0.0876272469758987,8.491778245076163e-05,18.940019463796634,0.000512421131134,0.8458898067474365,0.4192501902580261,1.485700607299805,0.15,0.65,0.0,0.5,0.5012500286102295,0.0564480610191822,0.0578739941120147,0.9753614189808176,0.1713720758671004,0.0125,0.3362210168591071,,,,0.5871926451624772,0.5600658476957159,0.5871926451624772,,,,,,,,,,0.6204093660696023,0.026342144094312,0.7860715767595071,0.2689260178613207,0.0161874833770164,0.0088132633633127,0.7083333333333333,2.3125,2.898660464721593,2.5141798798324784
2026-03-07 09:08:11,WaveNet-Lambert-GAN,wavenet_lambert_generator.keras,lambert,normal,24,100,0.1343283937800815,0.0385539699159562,0.4566666666666666,5.225064379614022e-226,0.8853173596714634,0.0538394376635551,0.0513889119029045,0.0033413069833774,17.76195660744095,0.0025667548179626,0.0285057611763477,0.047791838645935,8.325675010681152,0.375,0.875,0.0,0.5,0.5249999761581421,0.0560564585030078,0.0586746558547019,0.955377712684372,2.321928094887362,0.2241666666666666,4.620703769422683,,,,0.5255739613177085,0.5170670322074685,0.5255739613177085,,,,,,,,,,0.5517138795541385,0.0188144350594589,0.7376541635065095,0.2689260178613207,0.0015744965817604,0.0098218506402815,1.2166666666666666,0.0,2.898660464721593,8.00222482372353
2026-03-07 15:58:59,WaveNet-Lambert-GAN_3Lambda,wavenet_lambert_generator.keras,lambert,normal,24,100,0.1061088221093517,0.032588103643308,0.2995833333333333,2.0995526799490352e-95,0.6158924582169675,0.0365496389567852,0.0360534116625785,0.0025547022518096,18.98297065295279,0.0022647380828857,0.1536278426647186,0.0145751916351247,7.887739630216955,0.375,0.875,0.0,0.5,0.5300000309944153,0.0572191178798675,0.0591601245105266,0.967190626343024,1.0177283672838466,0.0824999999999999,2.015423211010638,,,,0.5086714220276843,0.49708297130502,0.5086714220276843,,,,,,,,,,0.5301142318912982,0.017984213897327,0.7033958643733297,0.2689260178613208,-0.0227746112924651,0.0075166481891864,1.3125,0.1041666666666666,2.898660464721594,7.285388337556734
2026-03-07 09:17:31,WaveNet-Lambert-GAN,wavenet_lambert_generator.keras,lambert,normal,24,100,0.1257365231925593,0.0356670897764464,0.3808333333333333,1.909243598705846e-155,0.7369335588008674,0.053781796246767,0.0513019599020481,0.0029736450886849,17.887218763749114,0.0033506751060485,0.0870461836457252,0.0241831988096237,8.26156997680664,0.375,0.875,0.0,0.5,0.625,0.0572297796607017,0.0586545653641223,0.9757088694703354,1.7969079309393654,0.1641666666666666,3.5729844634424417,,,,0.5258307253367471,0.5174482830447922,0.5258307253367471,,,,,,,,,,0.5521631242609156,0.0185732190733084,0.7376907925148962,0.2689260178613207,-0.0464962135320294,0.0097035932634371,1.1958333333333333,0.0,2.898660464721593,7.962365883352809
2026-03-07 16:55:51,WaveNet-Lambert-GAN-2,wavenet_lambert_generator.keras,lambert,normal,24,100,0.0076355797801632,0.0060275727914025,0.0475,0.0088905908603159,0.1585377170991833,0.0413226075470447,0.0381595604121685,6.491204531254655e-05,18.166689999589288,0.0018028020858764,0.8684741854667664,0.1120593845844268,3.214991569519043,0.05,0.55,0.0,0.5,0.4924999475479126,0.0576971992850303,0.0569286346435546,1.013500493140014,0.0107255193854958,0.0008333333333333,0.0134133490004764,,,,0.4756085140043368,0.4583485829769365,0.4756085140043368,,,,,,,,,,0.4930740805628582,0.0209033639918867,0.659835144547534,0.2689260178613207,-0.0655035027208444,0.0027622831739945,0.925,1.0208333333333333,2.898660464721593,2.714621686465661
2026-03-07 18:47:36,WaveNet-Lambert-GAN-2,wavenet_lambert_generator.keras,lambert,normal,24,100,0.0076355797801632,0.0060275727914025,0.0475,0.0088905908603159,0.1585377170991833,0.0413226075470447,0.0381595604121685,6.491204531254655e-05,18.166689999589288,0.0018028020858764,0.8684741854667664,0.1120593845844268,3.214991569519043,0.05,0.55,0.0,0.5,0.4524999856948852,0.0559294410049915,0.0618464574217796,0.9043273185974856,0.0107255193854958,0.0008333333333333,0.0134133490004764,,,,0.0952538933410391,0.0940123525765621,0.0952538933410391,,,,,,,,,,0.4930740805628582,0.0209033639918867,0.659835144547534,0.2689260178613207,-0.0655035027208444,0.0027622831739945,0.925,1.0208333333333333,2.898660464721593,2.714621686465661
2026-03-07 19:10:49,WaveNet-Lambert-GAN-2,wavenet_lambert_generator.keras,lambert,normal,24,100,0.0076355797801632,0.0060275727914025,0.0475,0.0088905908603159,0.1585377170991833,0.0413226075470447,0.0381595604121685,6.491204531254655e-05,18.166689999589288,0.0018028020858764,0.8684741854667664,0.1120593845844268,3.214991569519043,0.05,0.55,0.0,0.5,0.3837499618530273,0.0562859550118446,0.0633768141269683,0.88811587939845,0.0107255193854958,0.0008333333333333,0.0134133490004764,,,,0.0952538933410391,0.0940123525765621,0.0952538933410391,,,,,,,,,,0.0952538929901713,0.1632321422987638,0.2319761729042202,0.4756085144952047,1.764172104638686,2.5439337183066364,0.0009048138362413,0.0124492128591411,0.0258863950525497,0.4930740805628582
2026-03-08 04:56:40,WaveNet-GAN-ML-TL-BETA-Linear,wavenet_generator_ml_tl_beta_linear.keras,minmax,normal,24,100,0.008537731097139841,0.008217770910511416,0.09833333333333333,1.6154997412319289e-10,0.18865943434992744,0.0414133258163929,0.045248597860336304,0.00010557961695932191,19.390799241695785,0.004861772060394287,0.8483789563179016,0.03183989283228532,1.574374474769682,0.07499999999999996,0.575,0.0,0.5,0.4675000011920929,0.05856713652610779,0.06034780666232109,0.9704932087063723,0.05198756483439837,0.005833333333333329,0.1092337247664128,,,,0.12019406591584787,0.12487865739385828,0.12019406591584787,0.12019406514111854,0.379330623446245,0.4738624356524014,0.4680008127128211,2.057300048124641,3.1236425462026154,0.0008760990427994444,0.0169299339520546,0.03902857102578863,0.5068447644365,0.03481179589875613,0.6298098710968205,0.26892601786132087,-0.13358738742220777,0.004819664580307085,0.8291666666666666,1.3541666666666667,2.898660464721594,2.3428654338121655
